Customer ID,Customer Name,AR Account,Chain,Phone,Territory,Account Status,Customer Type,Last Month Sales,Product Group,Distribution Area
2536,WHISKEY BUSINESS & WINE,WHISKEY BUSINESS & WINE LLP,* Independent Fisher59 - OKLAHOMA,(580) 239-2340,EAST,Active,LIQUOR / PACKAGE STORE,"$2,698.39 ",All (Beer/Wine/Spirits),(OK) Atoka
1734,RED ARROW,RED ARROW LIQUOR,* Independent Fisher59 - OKLAHOMA,(580) 795-2626,Ardmore,Active,LIQUOR / PACKAGE STORE,"$2,698.15 ",All (Beer/Wine/Spirits),(OK) Marshall West (377 & west)
5846,BURKBURNETT CONVENIENCE STORE,BURKBURNETT CONVENIENCE STORE,* Independent Fisher59 - TEXAS,(940) 569-1460,Wichita Falls,Active,C-STORE / GAS,"$2,695.46 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
1456,DOLLAR GENERAL #335 (ANADARKO),DOLLAR GENERAL (OK),DOLLAR GENERAL (OK),(405) 247-2701,Lawton,Active,GENERAL MERCHANDISER,"$2,694.94 ",Beer/NA,(OK) Caddo
566,DOLLAR GENERAL #3930 (ELECTRA),DOLLAR GENERAL (DEN),DOLLAR GENERAL (TX),(940) 495-2288,Wichita Falls,Active,GENERAL MERCHANDISER,"$2,688.06 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
729,SKYS KWIK STOP,JOES KWIK STOP,* Independent Fisher59 - TEXAS,(940) 423-6580,Wichita Falls,Active,C-STORE / GAS,"$2,686.49 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
685,DOLLAR GENERAL #14052 (ENOS RD),DOLLAR GENERAL (OK),DOLLAR GENERAL (OK),(580) 564-7552,Ardmore,Active,GENERAL MERCHANDISER,"$2,679.54 ",Beer/NA,(OK) Marshall East (East of 377)
434,OAK STREET DRAFTHOUSE,OAK STREET DRAFTHOUSE,* Independent Fisher59 - TEXAS,(940) 395-1950,Denton,Active,BAR / TAVERN,"$2,677.15 ",Beer/Wine,(TX) Denton
3177,EAGLE LIQUOR,EAGLE LIQUOR,* Independent Fisher59 - TEXAS,(903) 328-7563,Denton,Active,LIQUOR / PACKAGE STORE,"$2,670.64 ",All (Beer/Wine/Spirits),(TX) Denton
49365,DOLLAR GENERAL #7050,DOLLAR GENERAL (DEN),DOLLAR GENERAL (TX),(940) 591-9219,Denton,Active,GENERAL MERCHANDISER,"$2,649.05 ",Beer/Wine,(TX) Denton
1995,BARTONVILLE STORE,BARTONVILLE STORE,* Independent Fisher59 - TEXAS,(940) 241-3301,Denton,Active,RESTAURANT,"$2,648.80 ",Beer/Wine,(TX) Denton
2002,DEW DROP INN ARDMORE,DEW DROP INN (ARDMORE),* Independent Fisher59 - OKLAHOMA,(405) 315-1012,Ardmore,Active,BAR / TAVERN,"$2,637.77 ",All (Beer/Wine/Spirits),(OK) Carter
57059,LAKE DALLAS POINT,LAKE DALLAS POINT,* Independent Fisher59 - TEXAS,(940) 497-2051,Denton,Active,SPORTS BAR,"$2,624.85 ",Beer/Wine,(TX) Denton
40027,DOLLAR GENERAL #11995 (CALERA),DOLLAR GENERAL (OK),DOLLAR GENERAL (OK),(580) 434-5001,Ardmore,Active,GENERAL MERCHANDISER,"$2,619.61 ",Beer/NA,(OK) Bryan
2467,WALGREENS #4703,WALGREENS (L),WALGREENS (OK),(580) 353-4362,Lawton,Active,DRUG STORE,"$2,617.22 ",Beer/Wine,(OK) Comanche
2643,URBAN VALUE CORNER STORE,URBAN VALUE CORNER STORE,* Independent Fisher59 - TEXAS,(972) 322-9159,Denton,Active,C-STORE / GAS,"$2,614.90 ",Beer/Wine,(TX) Denton
11868,DOLLAR GENERAL #10979 (SH 199),DOLLAR GENERAL (OK),DOLLAR GENERAL (OK),(580) 226-2094,Ardmore,Active,GENERAL MERCHANDISER,"$2,607.78 ",Beer/NA,(OK) Carter
559,GARY'S MINI MART #2,GARY'S MINI MART #2,* Independent Fisher59 - OKLAHOMA,(580) 981-2503,EAST,Active,C-STORE / GAS,"$2,593.38 ",Beer/NA,(OK) McCurtain
60095,AMERICAN LEGION POST #550,AMERICAN LEGION POST #550,* Independent Fisher59 - TEXAS,(940) 686-9901,Denton,Active,PRIVATE CLUB,"$2,591.35 ",Beer/Wine,(TX) Denton
1543,BLUE CHAIR RV BOWIE,BLUE CHAIR RV BOWIE,* Independent Fisher59 - TEXAS,(323) 401-9177,Denton,Active,C-STORE / GAS,"$2,590.22 ",Beer/Wine,(TX) Montague
41161,DOLLAR GENERAL #7314 (COALGATE),DOLLAR GENERAL (OK),DOLLAR GENERAL (OK),(580) 927-1043,EAST,Active,GENERAL MERCHANDISER,"$2,582.45 ",Beer/NA,(OK) Coal
3120,FILL N CHILL,FILL N CHILL,* Independent Fisher59 - TEXAS,(940) 855-5113,Wichita Falls,Active,C-STORE / GAS,"$2,581.42 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
550087,FRY ST PUBLIC HOUSE,FRY ST PUBLIC HOUSE,* Independent Fisher59 - TEXAS,(940) 591-0789,Denton,Active,BAR / TAVERN,"$2,580.00 ",Beer/Wine,(TX) Denton
3216,DOLLAR GENERAL #30632 (IOWA PARK 2),DOLLAR GENERAL (DEN),DOLLAR GENERAL (TX),,Wichita Falls,Active,GENERAL MERCHANDISER,"$2,578.44 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
2163,DOLLAR GENERAL #21481 (LEBANON),DOLLAR GENERAL (OK),DOLLAR GENERAL (OK),,Ardmore,Active,GENERAL MERCHANDISER,"$2,578.09 ",Beer/NA,(OK) Marshall West (377 & west)
35,MULLIGANS,MWR FT SILL (L),MWR FT SILL (OK),(580) 442-5391,Lawton,Active,MILITARY ON-PREMISE,"$2,575.69 ",All (Beer/Wine/Spirits),(OK) Comanche
2618,EL TORO,EL TORO,* Independent Fisher59 - OKLAHOMA,(580) 919-5910,Lawton,Active,RESTAURANT,"$2,574.46 ",All (Beer/Wine/Spirits),(OK) Comanche
1559,ARDMORE LIQUOR,ARDMORE LIQUOR,* Independent Fisher59 - OKLAHOMA,(580) 224-0122,Ardmore,Active,LIQUOR / PACKAGE STORE,"$2,574.15 ",All (Beer/Wine/Spirits),(OK) Carter
2162,DOLLAR GENERAL #21169 (WINDTHORST),DOLLAR GENERAL (DEN),DOLLAR GENERAL (TX),,Wichita Falls,Active,GENERAL MERCHANDISER,"$2,573.20 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
58933,PRAIRIE HOUSE - CROSS ROADS,PRAIRIE HOUSE - CROSSROADS,* Independent Fisher59 - TEXAS,(940) 440-9760,Denton,Active,RESTAURANT,"$2,571.85 ",Beer/Wine,(TX) Denton
2979,LIQUOR STOP (LEWISVILLE),LIQUOR STOP (LEWISVILLE),* Independent Fisher59 - TEXAS,(469) 951-6668,Denton,Active,LIQUOR / PACKAGE STORE,"$2,571.52 ",All (Beer/Wine/Spirits),(TX) Denton
3016,TU FAMILIA (MEDICINE PARK),TU FAMILIA_2,* Independent Fisher59 - OKLAHOMA,(580) 583-4747,Lawton,Active,RESTAURANT,"$2,570.10 ",All (Beer/Wine/Spirits),(OK) Comanche
2778,DOLLAR GENERAL #24585 (RAVIA),DOLLAR GENERAL (OK),DOLLAR GENERAL (OK),,Ardmore,Active,GENERAL MERCHANDISER,"$2,565.41 ",Beer/NA,(OK) Johnston
2675,STRIPES #25442 (HOLLIDAY),711 (Denton),711 (TX),(940) 322-3415,Wichita Falls,Active,C-STORE / GAS,"$2,558.97 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
56441,QUICKWAY FOOD STORE #12,QUICKWAY FOOD STORE #12,* Independent Fisher59 - TEXAS,(972) 394-5200,Denton,Active,C-STORE / GAS,"$2,553.72 ",Beer/Wine,(TX) Denton
1536,THE DIVE_2,LAKESIDE CRAFT CO.,* Independent Fisher59 - TEXAS,(940) 565-6611,Denton,Active,BAR / TAVERN,"$2,544.65 ",Beer/Wine,(TX) Denton
1781,BURTSCHI'S,BURTSCHI'S,* Independent Fisher59 - OKLAHOMA,(405) 453-7007,Lawton,Active,C-STORE / GAS,"$2,540.98 ",Beer/NA,(OK) Grady
3364,CHILIS GRILL BAR - UNIV PROSPER,CHILI'S REST (D),CHILI'S RESTAURANT (TX),(214) 808-0205,Denton,Active,RESTAURANT,"$2,528.45 ",Beer/Wine,(TX) Denton
3360,DOLLAR GENERAL #31412 (PRICE AVE),DOLLAR GENERAL (OK),DOLLAR GENERAL (OK),,Lawton,Active,GENERAL MERCHANDISER,"$2,523.99 ",Beer/NA,(OK) Tillman
1481,DOLLAR GENERAL #5831 (SNYDER),DOLLAR GENERAL (OK),DOLLAR GENERAL (OK),(580) 569-4934,Lawton,Active,GENERAL MERCHANDISER,"$2,517.86 ",Beer/NA,(OK) Kiowa
1613,VALLEY PACKAGE STORE,VALLEY PACKAGE STORE,* Independent Fisher59 - OKLAHOMA,(405) 238-2345,Ardmore,Active,LIQUOR / PACKAGE STORE,"$2,514.97 ",All (Beer/Wine/Spirits),(OK) Garvin
55475,FRY STREET TAVERN,FRY STREET TAVERN,* Independent Fisher59 - TEXAS,(940) 383-2337,Denton,Active,BAR / TAVERN,"$2,512.60 ",Beer/Wine,(TX) Denton
2112,H-P OIL COMPANY (LIQUOR),H-P OIL COMPANY (LIQUOR),* Independent Fisher59 - TEXAS,,Wichita Falls,Active,LIQUOR / PACKAGE STORE,"$2,502.41 ",All (Beer/Wine/Spirits),"(TX) Archer, Baylor, Wichita, Wilbarger"
50187,FUZZY'S TACO SHOP DENTON,FUZZYS TACO SHOP DENTON,FUZZY'S TACO SHOP (TX),(940) 380-8226,Denton,Active,RESTAURANT,"$2,501.25 ",Beer/Wine,(TX) Denton
1618,FISH N TAILS OYSTER BAR (DENTON),FISH N TAILS OYSTER BAR (DENTON),* Independent Fisher59 - TEXAS,(214) 486-0530,Denton,Active,RESTAURANT,"$2,495.30 ",Beer/Wine,(TX) Denton
2822,BRANDI'S BAR & GRILL,BRANDI'S BAR & GRILL,* Independent Fisher59 - OKLAHOMA,(405) 820-9081,Lawton,Active,RESTAURANT,"$2,495.00 ",All (Beer/Wine/Spirits),(OK) Grady
2045,J'S LIQUOR & CIGAR,J''S LIQUOR & CIGARS,* Independent Fisher59 - TEXAS,(940) 497-5499,Denton,Active,LIQUOR / PACKAGE STORE,"$2,493.60 ",All (Beer/Wine/Spirits),(TX) Denton
12545,RJ QUICK STOP,RJ QUICK STOP,* Independent Fisher59 - OKLAHOMA,(580) 662-2799,Ardmore,Active,C-STORE / GAS,"$2,491.72 ",Beer/NA,(OK) Jefferson
1460,DOLLAR GENERAL #4758 (LINDSAY),DOLLAR GENERAL (OK),DOLLAR GENERAL (OK),(405) 756-4009,Lawton,Active,GENERAL MERCHANDISER,"$2,489.63 ",Beer/NA,(OK) Garvin
844,EL TAPATIO MEXICAN MADILL,EL TAPATIO - MADILL,* Independent Fisher59 - OKLAHOMA,,Ardmore,Active,RESTAURANT,"$2,486.38 ",All (Beer/Wine/Spirits),(OK) Marshall West (377 & west)
41087,RIVERSIDE PACKAGE STORE,RIVERSIDE PACKAGE STORE,* Independent Fisher59 - OKLAHOMA,(580) 298-6666,Ardmore,Active,LIQUOR / PACKAGE STORE,"$2,485.34 ",All (Beer/Wine/Spirits),(OK) Pushmataha
40643,HOP N SHOP #4 (LANE),Shop n Hop,* Independent Fisher59 - OKLAHOMA,(580) 889-3051,EAST,Active,C-STORE / GAS,"$2,477.27 ",Beer/Wine,(OK) Atoka
41167,DOLLAR GENERAL #6879 (N. 1ST ST.),DOLLAR GENERAL (OK),DOLLAR GENERAL (OK),(580) 931-8013,Ardmore,Active,GENERAL MERCHANDISER,"$2,476.41 ",Beer/NA,(OK) Bryan
5330,COME N GO 2 (HARRISON),COME N GO,* Independent Fisher59 - TEXAS,(940) 642-6578,Wichita Falls,Active,C-STORE / GAS,"$2,475.31 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
6170,DAVES CAVE,DAVES CAVE,* Independent Fisher59 - OKLAHOMA,(580) 255-5883,Lawton,Active,C-STORE / GAS,"$2,472.92 ",Beer/NA,(OK) Stephens
5565,THE PARK TAVERN LLC,THE PARK TAVERN LLC,* Independent Fisher59 - OKLAHOMA,(580) 678-6350,Lawton,Active,BAR / TAVERN,"$2,470.64 ",All (Beer/Wine/Spirits),(OK) Comanche
6932,S&S BEER WINE & GROCERIES,S&S BEER WINE & GROCERIES,* Independent Fisher59 - TEXAS,(940) 720-0331,Wichita Falls,Active,C-STORE / GAS,"$2,468.44 ",Beer/Wine,(TX) Clay
3355,THE ARGYLE OPEN,THE ARGYLE OPEN,* Independent Fisher59 - TEXAS,(214) 683-5600,Denton,Active,BAR / TAVERN,"$2,464.10 ",Beer/Wine,(TX) Denton
40904,HOP N SHOP #2 (COALGATE),Shop n Hop,* Independent Fisher59 - OKLAHOMA,(580) 927-3444,EAST,Active,C-STORE / GAS,"$2,462.92 ",Beer/NA,(OK) Coal
55368,PIT STOP LIQUOR (GVILLE),PIT STOP LIQUOR (GVILLE),* Independent Fisher59 - TEXAS,(940) 612-2008,Denton,Active,LIQUOR / PACKAGE STORE,"$2,457.35 ",All (Beer/Wine/Spirits),(TX) Cooke
4010,OLD TOWN SALOON,OLD TOWN SALOON,* Independent Fisher59 - TEXAS,(940) 642-8243,Wichita Falls,Active,BAR / TAVERN,"$2,456.70 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
3376,DOCTOR'S ORDERS 3,DR'S ORDERS,DOCTOR'S ORDERS (OK),(580) 319-5324,Ardmore,Active,LIQUOR / PACKAGE STORE,"$2,453.25 ",All (Beer/Wine/Spirits),(OK) Marshall West (377 & west)
2552,QUIK STOP #123,QUIK STOP #123,* Independent Fisher59 - OKLAHOMA,(561) 360-0760,Lawton,Active,C-STORE / GAS,"$2,447.65 ",Beer/NA,(OK) Jackson
41165,DOLLAR GENERAL #51 (W MAIN ST),DOLLAR GENERAL (OK),DOLLAR GENERAL (OK),(580) 920-0749,Ardmore,Active,GENERAL MERCHANDISER,"$2,428.34 ",Beer/NA,(OK) Bryan
606,DOLLAR GENERAL #2953 (SWPKY & FAIRWAY),DOLLAR GENERAL (DEN),DOLLAR GENERAL (TX),(940) 691-2655,Wichita Falls,Active,GENERAL MERCHANDISER,"$2,426.29 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
1477,DOLLAR GENERAL #3837 (FREDERICK),DOLLAR GENERAL (OK),DOLLAR GENERAL (OK),(580) 335-7866,Lawton,Active,GENERAL MERCHANDISER,"$2,425.09 ",Beer/NA,(OK) Tillman
2168,GRILLE RESTAURANT & BAR,THE GRILL,* Independent Fisher59 - OKLAHOMA,(405) 207-1089,Ardmore,Active,RESTAURANT,"$2,411.24 ",All (Beer/Wine/Spirits),(OK) Garvin
1457,DOLLAR GENERAL #6606 (APACHE),DOLLAR GENERAL (OK),DOLLAR GENERAL (OK),(580) 588-3200,Lawton,Active,GENERAL MERCHANDISER,"$2,410.77 ",Beer/NA,(OK) Caddo
26773,SEPS LIQUOR,SEPS LIQUOR,* Independent Fisher59 - TEXAS,(940) 574-4651,Wichita Falls,Active,LIQUOR / PACKAGE STORE,"$2,410.50 ",All (Beer/Wine/Spirits),"(TX) Archer, Baylor, Wichita, Wilbarger"
2549,TINMAN SOCIAL,TINMAN SOCIAL,* Independent Fisher59 - TEXAS,,Denton,Active,RESTAURANT,"$2,397.80 ",Beer/Wine,(TX) Denton
2806,MURPHY USA #6883,MURPHY OIL (LAW),MURPHY OIL (OK),(580) 510-0622,Lawton,Active,C-STORE / GAS,"$2,397.75 ",Non Alcohol Only,(OK) Comanche
12400,SAIBABA BIG APPLE ARDMORE LLC,SAIBABA BIG APPLE ARDMORE LLC,* Independent Fisher59 - OKLAHOMA,(580) 226-0775,Ardmore,Active,C-STORE / GAS,"$2,394.16 ",Beer/NA,(OK) Carter
40802,FOOD MART #5,SHORTSTOP #5,* Independent Fisher59 - OKLAHOMA,(580) 920-1209,Ardmore,Active,C-STORE / GAS,"$2,393.71 ",Beer/Wine,(OK) Bryan
1668,K B LIQUOR BOX,KB LIQUOR BOX,* Independent Fisher59 - OKLAHOMA,(580) 513-1513,EAST,Active,LIQUOR / PACKAGE STORE,"$2,390.03 ",All (Beer/Wine/Spirits),(OK) Choctaw
998,TAILGATER'S SPORTS BAR & GRILL - FRISCO,TAILGATER'S SPORTS BAR & GRILL - FRISCO,* Independent Fisher59 - TEXAS,(214) 799-7693,Denton,Active,SPORTS BAR,"$2,389.71 ",Beer/Wine,(TX) Denton
41,BENNINGTON FOOD MART,COUNTRY CURVE,* Independent Fisher59 - OKLAHOMA,(580) 847-2736,Ardmore,Active,C-STORE / GAS,"$2,381.27 ",Beer/Wine,(OK) Bryan
1733,FLAG LIQUOR,FLAG LIQUOR,* Independent Fisher59 - OKLAHOMA,(580) 795-5859,Ardmore,Active,LIQUOR / PACKAGE STORE,"$2,367.93 ",All (Beer/Wine/Spirits),(OK) Marshall West (377 & west)
843,E-Z MART #4455(N PARK BROKEN BOW),GPM SOUTHEAST (L),GPM SOUTHEAST (E-Z MART) (OK),(580) 584-2602,EAST,Active,C-STORE / GAS,"$2,366.93 ",Beer/Wine,(OK) McCurtain
10003,MILBURN EXPRESS,MILBURN EXPRESS,* Independent Fisher59 - OKLAHOMA,(580) 443-5573,Ardmore,Active,C-STORE / GAS,"$2,366.25 ",ABLE HOLD,(OK) Johnston
2271,RED RIVER LIQUOR,RED RIVER LIQUOR,* Independent Fisher59 - TEXAS,(940) 228-1642,Denton,Active,LIQUOR / PACKAGE STORE,"$2,364.21 ",All (Beer/Wine/Spirits),(TX) Cooke
49374,DOLLAR GENERAL #16403 (MEAD WEST),DOLLAR GENERAL (OK),DOLLAR GENERAL (OK),,Ardmore,Active,GENERAL MERCHANDISER,"$2,363.19 ",Beer/NA,(OK) Bryan
6999,YNS MART,YNS MART,* Independent Fisher59 - TEXAS,(940) 723-0294,Wichita Falls,Active,C-STORE / GAS,"$2,359.75 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
2556,FAMILY DOLLAR #12934 (W. CHEROKEE STREET),FAMILY DOLLAR (OK),FAMILY DOLLAR (OK),(405) 963-6032,Lawton,Active,GENERAL MERCHANDISER,"$2,359.51 ",Beer/Wine,(OK) Garvin
2543,DOLLAR SAVER 4 (RHEA RD),DOLLAR SAVER 4 (RHEA RD),* Independent Fisher59 - TEXAS,(940) 689-0789,Wichita Falls,Active,C-STORE / GAS,"$2,359.02 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
2591,CITY VIEW MART,CITY VIEW MART,* Independent Fisher59 - TEXAS,(908) 405-3898,Wichita Falls,Active,C-STORE / GAS,"$2,356.99 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
219,LIQUOR MART (423),LIQUOR MART (423),* Independent Fisher59 - TEXAS,(806) 433-6857,Denton,Active,LIQUOR / PACKAGE STORE,"$2,356.76 ",All (Beer/Wine/Spirits),(TX) Denton
3001,LONE STAR BAR,LONE STAR BAR,* Independent Fisher59 - TEXAS,(940) 767-7287,Wichita Falls,Active,BAR / TAVERN,"$2,346.00 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
2825,A-1 LIQUOR & WINE,A-1 LIQUOR & WINE,* Independent Fisher59 - OKLAHOMA,(580) 286-6500,Ardmore,Active,LIQUOR / PACKAGE STORE,"$2,343.28 ",All (Beer/Wine/Spirits),(OK) McCurtain
607,DOLLAR GENERAL #3159 (CALLFIELD),DOLLAR GENERAL (DEN),DOLLAR GENERAL (TX),(940) 691-1616,Wichita Falls,Active,GENERAL MERCHANDISER,"$2,340.68 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
1346,SPROUTS FARMERS MARKET #148 - DENTON,SPROUTS (D),SPROUTS (TX),(972) 874-7380,Denton,Active,SUPERMARKET,"$2,331.15 ",Beer/Wine,(TX) Denton
3026,"MERCANTILE, THE",CHOCTAW NATION (L),CHOCTAW CASINO (OK),,EAST,Active,C-STORE / GAS,"$2,328.75 ",Beer/Wine,(OK) McCurtain
3148,HILL TOP LIQUOR (LIQUOR TARGET),HILL TOP LIQUOR (LIQUOR TARGET),* Independent Fisher59 - TEXAS,(214) 680-7866,Denton,Active,LIQUOR / PACKAGE STORE,"$2,310.11 ",All (Beer/Wine/Spirits),(TX) Denton
2431,THE WINDMILL SALOON (SANGER),THE WINDMILL SALOON (SANGER),* Independent Fisher59 - TEXAS,(940) 566-5517,Denton,Active,BAR / TAVERN,"$2,303.55 ",Beer/Wine,(TX) Denton
1446,WILD WEST LIQUOR,WILD WEST LIQUOR,* Independent Fisher59 - OKLAHOMA,(580) 369-5001,Ardmore,Active,LIQUOR / PACKAGE STORE,"$2,302.39 ",All (Beer/Wine/Spirits),(OK) Murray
11862,DOLLAR GENERAL #1947 (PAULS VALLEY),DOLLAR GENERAL (OK),DOLLAR GENERAL (OK),(405) 238-9171,Ardmore,Active,GENERAL MERCHANDISER,"$2,299.75 ",Beer/NA,(OK) Garvin
603,DOLLAR GENERAL #1660 (JACK),DOLLAR GENERAL (DEN),DOLLAR GENERAL (TX),(940) 761-3800,Wichita Falls,Active,GENERAL MERCHANDISER,"$2,299.26 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
3139,BARREL CRAFT,BARREL CRAFT,* Independent Fisher59 - TEXAS,(972) 900-7049,Denton,Active,LIQUOR / PACKAGE STORE,"$2,296.33 ",All (Beer/Wine/Spirits),(TX) Denton
457,PLAZA RESTAURANT & BAR,THE PLAZA,* Independent Fisher59 - OKLAHOMA,(806) 440-3825,Lawton,Active,RESTAURANT,"$2,293.36 ",All (Beer/Wine/Spirits),(OK) Jackson
3469,VILLAGE BOWL,VILLAGE BOWL,* Independent Fisher59 - TEXAS,(940) 696-2695,Wichita Falls,Active,BOWLING CENTER,"$2,291.50 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
40787,KWIK CHEK FOOD MART #14,KWIK CHEK (L),KWIK CHEK (OK),(580) 924-0560,Ardmore,Active,C-STORE / GAS,"$2,287.31 ",Beer/NA,(OK) Bryan
40637,CANEY DAY & NIGHT,CANEY DAY & NIGHT,* Independent Fisher59 - OKLAHOMA,(580) 889-3001,EAST,Active,C-STORE / GAS,"$2,284.56 ",Beer/Wine,(OK) Atoka
41158,DOLLAR GENERAL #3640 (BROKEN BOW),DOLLAR GENERAL (OK),DOLLAR GENERAL (OK),(580) 584-3727,EAST,Active,GENERAL MERCHANDISER,"$2,283.12 ",Beer/NA,(OK) McCurtain
28118,WINDTHORST GENERAL STORE,GENERAL STORE,* Independent Fisher59 - TEXAS,(972) 835-4735,Wichita Falls,Active,C-STORE / GAS,"$2,275.97 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
2319,QUANACO BAR & GRILL,QUANACO BAR & GRILL,* Independent Fisher59 - TEXAS,,Wichita Falls,Active,RESTAURANT,"$2,272.95 ",Beer/Wine,(TX) Hardeman
469,DOLLAR GENERAL #16992,DOLLAR GENERAL (DEN),DOLLAR GENERAL (TX),(817) 203-1585,Denton,Active,GENERAL MERCHANDISER,"$2,271.64 ",Beer/Wine,(TX) Wise
10099,TWO FROGS GRILL,TWO FROGS GRILL,* Independent Fisher59 - OKLAHOMA,,Ardmore,Active,RESTAURANT,"$2,268.94 ",All (Beer/Wine/Spirits),(OK) Carter
61226,ELKS LODGE #2446,ELKS LODGE #2446,* Independent Fisher59 - TEXAS,(940) 387-8124,Denton,Active,PRIVATE CLUB,"$2,265.50 ",Beer/Wine,(TX) Denton
3179,BURK B MART,BURK B MART,* Independent Fisher59 - TEXAS,(908) 405-3898,Wichita Falls,Active,C-STORE / GAS,"$2,264.78 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
1085,ALTUS AFB COMMISSARY HQCMCP,DECA (L),DECA (OK),(580) 481-5809,Lawton,Active,MILITARY OFF-PREMISE,"$2,248.63 ",Non Alcohol Only,(OK) Jackson
1420,THE BRASS TAP - ROANOKE,THE BRASS TAP,THE BRASS TAP (TX),(817) 789-2854,Denton,Active,RESTAURANT,"$2,246.40 ",Beer/Wine,(TX) Denton
40793,LAKEWAY_2,LAKEWAY ONE STOP,* Independent Fisher59 - OKLAHOMA,(580) 745-9270,Ardmore,Active,C-STORE / GAS,"$2,245.50 ",Beer/Wine,(OK) Bryan
45401,HANDY FOOD (NOCONA),HANDY FOOD (NOCONA),* Independent Fisher59 - TEXAS,(940) 825-6486,Denton,Active,C-STORE / GAS,"$2,243.05 ",Beer/Wine,(TX) Montague
47498,MAIN EVENT - LEWISVILLE,MAIN EVENT (D),MAIN EVENT (TX),(972) 459-7770,Denton,Active,BOWLING CENTER,"$2,242.80 ",Beer/Wine,(TX) Denton
2231,AIRMENS CLUB,MWR (WF),MWR SHEPPARD AFB (TX),(940) 235-8382,Wichita Falls,Active,MILITARY ON-PREMISE,"$2,236.38 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
2559,HARLEYS WEST,HARLEYS WEST,* Independent Fisher59 - OKLAHOMA,5804925532Main,Lawton,Active,BAR / TAVERN,"$2,233.33 ",All (Beer/Wine/Spirits),(OK) Comanche
1722,RED HOT LIQUOR,RED HOT LIQUOR,* Independent Fisher59 - OKLAHOMA,(580) 583-8211,Lawton,Active,LIQUOR / PACKAGE STORE,"$2,232.53 ",All (Beer/Wine/Spirits),(OK) Stephens
5005,HOP STOP,DONNY HOP & SACK (L),DONNY HOP & SACK (OK),(580) 476-2507,Lawton,Active,C-STORE / GAS,"$2,225.69 ",Beer/NA,(OK) Grady
389,SALSA TEX MEX RESTAURANT,SALSA TEX-MEX,* Independent Fisher59 - TEXAS,,Denton,Active,RESTAURANT,"$2,223.80 ",Beer/Wine,(TX) Denton
1382,TORCHY'S TACOS - HIGHLAND VILLAGE,TORCHY'S TACOS,TORCHY'S TACOS (TX),(512) 441-8900,Denton,Active,RESTAURANT,"$2,221.25 ",Beer/Wine,(TX) Denton
816,GOGO'S NO. 2,GOGO'S NO. 2,* Independent Fisher59 - OKLAHOMA,(580) 467-1984,Lawton,Active,C-STORE / GAS,"$2,214.24 ",Beer/NA,(OK) Stephens
3422,DOLLAR GENERAL #25709 (SW PKWY),DOLLAR GENERAL (DEN),DOLLAR GENERAL (TX),,Wichita Falls,Active,GENERAL MERCHANDISER,"$2,214.19 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
2040,DOLLAR SAVER #6 (BURK),DOLLAR SAVER #6,* Independent Fisher59 - TEXAS,,Wichita Falls,Active,C-STORE / GAS,"$2,213.33 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
2774,FAMILY DOLLAR #13318 (APACHE),FAMILY DOLLAR (OK),FAMILY DOLLAR (OK),,Lawton,Active,GENERAL MERCHANDISER,"$2,211.40 ",Beer/Wine,(OK) Caddo
53876,BJ'S BREWHOUSE & RESTAURANT-LEWISVILLE,BJ'S BREWHOUSE (D),BJ'S BREWHOUSE (TX),(972) 459-9700,Denton,Active,RESTAURANT,"$2,202.10 ",Beer/Wine,(TX) Denton
364,FAT ALBERTS,FAT ALBERTS,* Independent Fisher59 - TEXAS,(940) 692-7074,Wichita Falls,Active,BAR / TAVERN,"$2,195.65 ",Beer/Wine,"(TX) Archer, Baylor, Wichita, Wilbarger"
60668,CHILIS GRILL BAR - DENTON RAYZOR RANCH,CHILI'S REST (D),CHILI'S RESTAURANT (TX),(940) 300-0137,Denton,Active,RESTAURANT,"$2,194.95 ",Beer/Wine,(TX) Denton
